perturbation,condition,cpm_pert,cpm_ctrl,n_cells,self_log2fc
KDR,Control,0.0,0.6045279602832635,129,-0.6821489300438655
CD151,Control,62.58439539732588,98.7256696517771,124,-0.6492921568775231
HLA-E,Control,24.14370887377876,57.117469350901445,107,-1.2087744109584326
RNASEH2A,Control,1.2165953336269382,1.8761212560515075,65,-0.37577908771054325
EIF3K,Control,217.58859505247602,383.60425948733155,116,-0.8151566108140197
SEC11C,Control,85.03410690597642,181.5668460023181,149,-1.0854441840965046
SPINT1,Control,0.6051415244483227,0.8129858776223199,139,-0.17566718256752484
CTPS1,Control,39.21575313853902,75.04485024206029,56,-0.9190898136415808
SLIRP,Control,401.55662243638574,538.6969499875894,112,-0.42295781140724714
S100A6,Control,4220.071826984623,7590.515606691857,124,-0.8467785621511227
CGAS,Control,12.560352493732385,41.81665821821471,131,-1.658777518729353
TP53,Control,1.614933179448145,1.771892297381979,141,-0.08409712114723403
E2F1,Control,16.86020134145893,39.10670529280697,97,-1.1670951114046924
GPATCH4,Control,107.0582853754639,186.29884072591466,100,-0.7935322749741266
STOM,Control,10.886343139827629,25.390174331897065,142,-1.1506959460775612
C19orf48,Control,55.55473471136656,56.825628266626765,137,-0.03206122520962739
IFNGR2,Control,60.05498896415253,106.81383684453247,141,-0.820361254119851
ST6GALNAC2,Control,0.0,0.14592054213733946,102,-0.1965070114258328
PFN1,Control,741.3018556851371,1261.7540820698405,66,-0.7664958249750888
RPSA,Control,1434.6346256094214,1877.7680735984857,55,-0.3880983582356562
DDX39A,Control,62.28630791236316,142.91874812765704,75,-1.1852892332325182
ILF2,Control,267.5601804590509,377.308830383692,33,-0.49431904021512507
CTSL,Control,227.13352694618675,491.2519280012202,139,-1.109518373239748
NOLC1,Control,56.18233445191855,60.61956236219759,56,-0.10781891725626584
SMAD3,Control,42.25813976288113,59.11866535735639,154,-0.4748413554069931
RNF213,Control,37.029505612166766,45.047755936970084,131,-0.2760116667232276
NME1,Control,504.9275024268764,793.515908142852,113,-0.6511454393581754
TRIM22,Control,0.7732367302911622,0.18761212560515073,106,0.5783214229431035
EEA1,Control,33.540399801565634,56.26279188981131,107,-0.7293132297070262
PET100,Control,28.413967833020582,42.150190885957194,69,-0.5528655300931454
LGALS3BP,Control,124.74004615381708,225.3638544352538,121,-0.8481994106088134
BZW2,Control,54.792507622696306,131.47440846574287,133,-1.2475703847500512
LAMP2,Control,30.004879740968402,70.18778076806028,148,-1.1991343331958992
ISYNA1,Control,10.780683171892603,14.61290000546785,106,-0.40631532971448403
TUBB,Control,562.4984714715449,967.4115027870928,2,-0.7812085187702241
LRPAP1,Control,64.05784144570194,226.07261135420663,122,-1.8033588429762912
SMAD4,Control,3.988931285529981,17.552156639948546,135,-1.8947842023383035
NT5E,Control,49.69498612463677,65.33071129406027,177,-0.3878339289009278
CD47,Control,30.683982058895193,80.9442093027556,130,-1.3708883374952272
RRS1,Control,82.28106624507416,77.83818633440364,26,0.0790939518486719
FOS,Control,1.466408969730386,5.920204852429201,119,-1.4884027039634693
CKS1B,Control,134.77759874887533,322.6094728739236,133,-1.2530083634019615
DAG1,Control,14.305854885699794,22.075693446206067,118,-0.5922903761646158
CDKN2B,Control,20.19221803794593,27.349678754884195,134,-0.41979779513634874
CHCHD2,Control,1065.6553751599206,1875.8919523424343,140,-0.8152514682109586
SLC19A1,Control,11.221528877201875,15.279965340952831,87,-0.41367285485925237
SLC25A13,Control,32.14242238972756,48.904227407742624,117,-0.5904829786004436
CDC123,Control,107.65469755758406,106.02169675864405,39,0.021847241869917364
TIMP2,Control,122.17442278459004,253.4848274842925,104,-1.046876933686031
